year,district_name,district_code,block_name,block_code,village_name,village_code,Nitrogen_Low,Nitrogen_Medium,Nitrogen_High,Nitrogen_sample_count,Nitrogen_status,Nitrogen_coverage,Nitrogen_status_support_pct,Phosphorus_Low,Phosphorus_Medium,Phosphorus_High,Phosphorus_sample_count,Phosphorus_status,Phosphorus_coverage,Phosphorus_status_support_pct,Potassium_Low,Potassium_Medium,Potassium_High,Potassium_sample_count,Potassium_status,Potassium_coverage,Potassium_status_support_pct,Organic Carbon_Low,Organic Carbon_Medium,Organic Carbon_High,Organic Carbon_sample_count,Organic Carbon_status,Organic Carbon_coverage,Organic Carbon_status_support_pct,Soil Ph_Acidic,Soil Ph_Neutral,Soil Ph_Alkaline,Soil Ph_sample_count,Soil Ph_status,Soil Ph_coverage,Soil Ph_status_support_pct,Electrical Conductivity_Non Saline,Electrical Conductivity_Saline,Electrical Conductivity_sample_count,Electrical Conductivity_status,Electrical Conductivity_coverage,Electrical Conductivity_status_support_pct,Zinc_Deficient,Zinc_Sufficient,Zinc_sample_count,Zinc_status,Zinc_coverage,Zinc_status_support_pct,Boron_Deficient,Boron_Sufficient,Boron_sample_count,Boron_status,Boron_coverage,Boron_status_support_pct,Manganese_Deficient,Manganese_Sufficient,Manganese_sample_count,Manganese_status,Manganese_coverage,Manganese_status_support_pct,Sulphur_Deficient,Sulphur_Sufficient,Sulphur_sample_count,Sulphur_status,Sulphur_coverage,Sulphur_status_support_pct,Copper_Deficient,Copper_Sufficient,Copper_sample_count,Copper_status,Copper_coverage,Copper_status_support_pct,Iron_Deficient,Iron_Sufficient,Iron_sample_count,Iron_status,Iron_coverage,Iron_status_support_pct,nutrients_available,overall_coverage_pct,overall_evidence_level
2024-25,Ramanathapuram,583,Bogalur,6277,Seyyalur,641951,99,0,0,99,Low,High,100.0,6,94,0,100,Medium,High,94.0,0,0,100,100,High,High,100.0,99,0,0,99,Low,High,100.0,0,98,1,99,Neutral,High,98.99,99,0,99,Non Saline,High,100.0,99,1,100,Deficient,High,99.0,48,52,100,Sufficient,High,52.0,0,100,100,Sufficient,High,100.0,8,92,100,Sufficient,High,92.0,0,100,100,Sufficient,High,100.0,0,100,100,Sufficient,High,100.0,12,100.0,High
2024-25,Ramanathapuram,583,Bogalur,6277,Theeyanur,641949,100,0,0,100,Low,High,100.0,2,98,0,100,Medium,High,98.0,1,0,99,100,High,High,99.0,100,0,0,100,Low,High,100.0,0,100,0,100,Neutral,High,100.0,100,0,100,Non Saline,High,100.0,100,0,100,Deficient,High,100.0,36,64,100,Sufficient,High,64.0,0,100,100,Sufficient,High,100.0,9,91,100,Sufficient,High,91.0,0,99,99,Sufficient,High,100.0,0,100,100,Sufficient,High,100.0,12,100.0,High
2024-25,Ramanathapuram,583,Bogalur,6277,Urathur,641954,40,0,0,40,Low,High,100.0,6,33,1,40,Medium,High,82.5,0,0,40,40,High,High,100.0,40,0,0,40,Low,High,100.0,0,40,0,40,Neutral,High,100.0,40,0,40,Non Saline,High,100.0,36,4,40,Deficient,High,90.0,13,26,39,Sufficient,High,66.67,0,40,40,Sufficient,High,100.0,1,39,40,Sufficient,High,97.5,0,40,40,Sufficient,High,100.0,1,39,40,Sufficient,High,97.5,12,100.0,High
2024-25,Ramanathapuram,583,Kadaladi,6278,A.Punavasal,642053,4,0,0,4,Low,Low,100.0,0,4,0,4,Medium,Low,100.0,0,0,4,4,High,Low,100.0,4,0,0,4,Low,Low,100.0,0,4,0,4,Neutral,Low,100.0,4,0,4,Non Saline,Low,100.0,4,0,4,Deficient,Low,100.0,4,0,4,Deficient,Low,100.0,0,4,4,Sufficient,Low,100.0,1,3,4,Sufficient,Low,75.0,0,4,4,Sufficient,Low,100.0,1,3,4,Sufficient,Low,75.0,12,100.0,High
2024-25,Ramanathapuram,583,Kadaladi,6278,Annaviyendal Nedunkulam,642076,2,0,0,2,Low,Very Low,100.0,0,2,0,2,Medium,Very Low,100.0,0,0,2,2,High,Very Low,100.0,2,0,0,2,Low,Very Low,100.0,0,2,0,2,Neutral,Very Low,100.0,2,0,2,Non Saline,Very Low,100.0,2,0,2,Deficient,Very Low,100.0,2,0,2,Deficient,Very Low,100.0,0,2,2,Sufficient,Very Low,100.0,0,2,2,Sufficient,Very Low,100.0,0,2,2,Sufficient,Very Low,100.0,0,2,2,Sufficient,Very Low,100.0,12,100.0,High
2024-25,Ramanathapuram,583,Kadaladi,6278,Appanur,642051,5,0,0,5,Low,Low,100.0,0,5,0,5,Medium,Low,100.0,0,0,5,5,High,Low,100.0,5,0,0,5,Low,Low,100.0,0,5,0,5,Neutral,Low,100.0,5,0,5,Non Saline,Low,100.0,5,0,5,Deficient,Low,100.0,5,0,5,Deficient,Low,100.0,0,5,5,Sufficient,Low,100.0,0,5,5,Sufficient,Low,100.0,0,5,5,Sufficient,Low,100.0,0,5,5,Sufficient,Low,100.0,12,100.0,High
2024-25,Ramanathapuram,583,Kadaladi,6278,Avathandai,642070,201,0,0,201,Low,High,100.0,0,197,4,201,Medium,High,98.01,0,5,196,201,High,High,97.51,200,1,0,201,Low,High,99.5,0,201,0,201,Neutral,High,100.0,201,0,201,Non Saline,High,100.0,199,2,201,Deficient,High,99.0,200,1,201,Deficient,High,99.5,0,201,201,Sufficient,High,100.0,0,201,201,Sufficient,High,100.0,0,199,199,Sufficient,High,100.0,0,201,201,Sufficient,High,100.0,12,100.0,High
2024-25,Ramanathapuram,583,Kadaladi,6278,Archanaipagam Usilangulam,642078,165,0,0,165,Low,High,100.0,0,146,20,166,Medium,High,87.95,0,2,164,166,High,High,98.8,165,0,0,165,Low,High,100.0,0,164,0,164,Neutral,High,100.0,165,0,165,Non Saline,High,100.0,166,0,166,Deficient,High,100.0,166,0,166,Deficient,High,100.0,1,165,166,Sufficient,High,99.4,0,166,166,Sufficient,High,100.0,0,166,166,Sufficient,High,100.0,0,166,166,Sufficient,High,100.0,12,100.0,High
2024-25,Ramanathapuram,583,Kadaladi,6278,Chithirangudi,641989,7,0,0,7,Low,Moderate,100.0,0,7,0,7,Medium,Moderate,100.0,0,0,7,7,High,Moderate,100.0,7,0,0,7,Low,Moderate,100.0,0,7,0,7,Neutral,Moderate,100.0,7,0,7,Non Saline,Moderate,100.0,7,0,7,Deficient,Moderate,100.0,7,0,7,Deficient,Moderate,100.0,0,7,7,Sufficient,Moderate,100.0,0,7,7,Sufficient,Moderate,100.0,0,7,7,Sufficient,Moderate,100.0,0,7,7,Sufficient,Moderate,100.0,12,100.0,High
2024-25,Ramanathapuram,583,Kadaladi,6278,Enathi,641991,7,0,0,7,Low,Moderate,100.0,0,7,0,7,Medium,Moderate,100.0,0,0,7,7,High,Moderate,100.0,7,0,0,7,Low,Moderate,100.0,0,7,0,7,Neutral,Moderate,100.0,7,0,7,Non Saline,Moderate,100.0,7,0,7,Deficient,Moderate,100.0,7,0,7,Deficient,Moderate,100.0,0,7,7,Sufficient,Moderate,100.0,0,7,7,Sufficient,Moderate,100.0,0,7,7,Sufficient,Moderate,100.0,0,7,7,Sufficient,Moderate,100.0,12,100.0,High
2024-25,Ramanathapuram,583,Kadaladi,6278,Ilanchembur,641999,2,0,0,2,Low,Very Low,100.0,0,2,0,2,Medium,Very Low,100.0,0,0,2,2,High,Very Low,100.0,2,0,0,2,Low,Very Low,100.0,0,2,0,2,Neutral,Very Low,100.0,2,0,2,Non Saline,Very Low,100.0,2,0,2,Deficient,Very Low,100.0,2,0,2,Deficient,Very Low,100.0,0,2,2,Sufficient,Very Low,100.0,0,2,2,Sufficient,Very Low,100.0,0,2,2,Sufficient,Very Low,100.0,0,2,2,Sufficient,Very Low,100.0,12,100.0,High
2024-25,Ramanathapuram,583,Kadaladi,6278,Iruveli,642081,117,0,0,117,Low,High,100.0,0,117,0,117,Medium,High,100.0,0,2,115,117,High,High,98.29,117,0,0,117,Low,High,100.0,0,115,0,115,Neutral,High,100.0,93,24,117,Non Saline,High,79.49,116,0,116,Deficient,High,100.0,117,0,117,Deficient,High,100.0,0,120,120,Sufficient,High,100.0,0,117,117,Sufficient,High,100.0,0,120,120,Sufficient,High,100.0,0,119,119,Sufficient,High,100.0,12,100.0,High
2024-25,Ramanathapuram,583,Kadaladi,6278,K.Veppangulam,642068,5,0,0,5,Low,Low,100.0,2,2,1,5,Low|Medium,Low,40.0,0,0,5,5,High,Low,100.0,5,0,0,5,Low,Low,100.0,0,5,0,5,Neutral,Low,100.0,5,0,5,Non Saline,Low,100.0,5,0,5,Deficient,Low,100.0,5,0,5,Deficient,Low,100.0,0,5,5,Sufficient,Low,100.0,0,5,5,Sufficient,Low,100.0,0,5,5,Sufficient,Low,100.0,2,3,5,Sufficient,Low,60.0,12,100.0,High
2024-25,Ramanathapuram,583,Kadaladi,6278,Kadugusandai,642079,159,0,0,159,Low,High,100.0,8,116,35,159,Medium,High,72.96,2,5,152,159,High,High,95.6,159,0,0,159,Low,High,100.0,0,159,0,159,Neutral,High,100.0,159,0,159,Non Saline,High,100.0,159,0,159,Deficient,High,100.0,158,1,159,Deficient,High,99.37,0,159,159,Sufficient,High,100.0,0,159,159,Sufficient,High,100.0,0,156,156,Sufficient,High,100.0,0,159,159,Sufficient,High,100.0,12,100.0,High
2024-25,Ramanathapuram,583,Kadaladi,6278,Kandilan,641992,2,0,0,2,Low,Very Low,100.0,0,2,0,2,Medium,Very Low,100.0,0,0,2,2,High,Very Low,100.0,2,0,0,2,Low,Very Low,100.0,0,2,0,2,Neutral,Very Low,100.0,2,0,2,Non Saline,Very Low,100.0,1,1,2,Deficient|Sufficient,Very Low,50.0,2,0,2,Deficient,Very Low,100.0,0,2,2,Sufficient,Very Low,100.0,0,2,2,Sufficient,Very Low,100.0,0,2,2,Sufficient,Very Low,100.0,0,2,2,Sufficient,Very Low,100.0,12,100.0,High
2024-25,Ramanathapuram,583,Kadaladi,6278,Keelachirupodhu,641998,139,0,0,139,Low,High,100.0,0,136,3,139,Medium,High,97.84,0,5,134,139,High,High,96.4,139,0,0,139,Low,High,100.0,0,139,0,139,Neutral,High,100.0,139,0,139,Non Saline,High,100.0,139,0,139,Deficient,High,100.0,139,0,139,Deficient,High,100.0,0,139,139,Sufficient,High,100.0,0,139,139,Sufficient,High,100.0,0,138,138,Sufficient,High,100.0,0,139,139,Sufficient,High,100.0,12,100.0,High
2024-25,Ramanathapuram,583,Kadaladi,6278,Keelakidaram,642061,6,0,0,6,Low,Moderate,100.0,0,6,0,6,Medium,Moderate,100.0,0,0,6,6,High,Moderate,100.0,6,0,0,6,Low,Moderate,100.0,0,5,0,5,Neutral,Low,100.0,4,1,5,Non Saline,Low,80.0,6,0,6,Deficient,Moderate,100.0,6,0,6,Deficient,Moderate,100.0,0,6,6,Sufficient,Moderate,100.0,0,6,6,Sufficient,Moderate,100.0,0,6,6,Sufficient,Moderate,100.0,0,6,6,Sufficient,Moderate,100.0,12,100.0,High
2024-25,Ramanathapuram,583,Kadaladi,6278,Keelaselvanur,642064,153,0,0,153,Low,High,100.0,1,92,60,153,Medium,High,60.13,1,3,149,153,High,High,97.39,153,0,0,153,Low,High,100.0,0,153,0,153,Neutral,High,100.0,148,5,153,Non Saline,High,96.73,151,2,153,Deficient,High,98.69,152,1,153,Deficient,High,99.35,1,152,153,Sufficient,High,99.35,0,153,153,Sufficient,High,100.0,0,153,153,Sufficient,High,100.0,3,150,153,Sufficient,High,98.04,12,100.0,High
2024-25,Ramanathapuram,583,Kadaladi,6278,Keerandai,642055,145,0,0,145,Low,High,100.0,20,117,8,145,Medium,High,80.69,0,1,144,145,High,High,99.31,145,0,0,145,Low,High,100.0,0,144,0,144,Neutral,High,100.0,144,0,144,Non Saline,High,100.0,145,0,145,Deficient,High,100.0,145,0,145,Deficient,High,100.0,0,145,145,Sufficient,High,100.0,0,145,145,Sufficient,High,100.0,0,143,143,Sufficient,High,100.0,0,145,145,Sufficient,High,100.0,12,100.0,High
2024-25,Ramanathapuram,583,Kadaladi,6278,Kokkarankottai,642074,2,0,0,2,Low,Very Low,100.0,0,2,0,2,Medium,Very Low,100.0,0,0,2,2,High,Very Low,100.0,2,0,0,2,Low,Very Low,100.0,0,1,0,1,Neutral,Very Low,100.0,1,0,1,Non Saline,Very Low,100.0,1,1,2,Deficient|Sufficient,Very Low,50.0,2,0,2,Deficient,Very Low,100.0,0,2,2,Sufficient,Very Low,100.0,0,2,2,Sufficient,Very Low,100.0,0,2,2,Sufficient,Very Low,100.0,0,2,2,Sufficient,Very Low,100.0,12,100.0,High
2024-25,Ramanathapuram,583,Kadaladi,6278,Kondunallanpatti,642075,2,0,0,2,Low,Very Low,100.0,0,2,0,2,Medium,Very Low,100.0,0,0,2,2,High,Very Low,100.0,2,0,0,2,Low,Very Low,100.0,0,2,0,2,Neutral,Very Low,100.0,2,0,2,Non Saline,Very Low,100.0,2,0,2,Deficient,Very Low,100.0,2,0,2,Deficient,Very Low,100.0,0,2,2,Sufficient,Very Low,100.0,0,2,2,Sufficient,Very Low,100.0,0,2,2,Sufficient,Very Low,100.0,0,2,2,Sufficient,Very Low,100.0,12,100.0,High
2024-25,Ramanathapuram,583,Kamudi,6279,Eluvanur,642008,5,0,0,5,Low,Low,100.0,0,5,0,5,Medium,Low,100.0,0,3,2,5,Medium,Low,60.0,5,0,0,5,Low,Low,100.0,0,5,0,5,Neutral,Low,100.0,5,0,5,Non Saline,Low,100.0,5,0,5,Deficient,Low,100.0,5,0,5,Deficient,Low,100.0,0,5,5,Sufficient,Low,100.0,0,5,5,Sufficient,Low,100.0,0,5,5,Sufficient,Low,100.0,0,5,5,Sufficient,Low,100.0,12,100.0,High
2024-25,Ramanathapuram,583,Kadaladi,6278,Marandai,642054,2,0,0,2,Low,Very Low,100.0,0,2,0,2,Medium,Very Low,100.0,0,0,2,2,High,Very Low,100.0,2,0,0,2,Low,Very Low,100.0,0,2,0,2,Neutral,Very Low,100.0,2,0,2,Non Saline,Very Low,100.0,2,0,2,Deficient,Very Low,100.0,2,0,2,Deficient,Very Low,100.0,0,2,2,Sufficient,Very Low,100.0,0,2,2,Sufficient,Very Low,100.0,0,2,2,Sufficient,Very Low,100.0,0,2,2,Sufficient,Very Low,100.0,12,100.0,High
2024-25,Ramanathapuram,583,Kadaladi,6278,Mariyur,642088,3,0,0,3,Low,Low,100.0,0,2,1,3,Medium,Low,66.67,0,0,3,3,High,Low,100.0,3,0,0,3,Low,Low,100.0,0,3,0,3,Neutral,Low,100.0,3,0,3,Non Saline,Low,100.0,3,0,3,Deficient,Low,100.0,3,0,3,Deficient,Low,100.0,0,3,3,Sufficient,Low,100.0,0,3,3,Sufficient,Low,100.0,0,3,3,Sufficient,Low,100.0,0,3,3,Sufficient,Low,100.0,12,100.0,High
2024-25,Ramanathapuram,583,Kadaladi,6278,Meenangudi,642066,1,0,0,1,Low,Very Low,100.0,0,1,0,1,Medium,Very Low,100.0,0,0,1,1,High,Very Low,100.0,1,0,0,1,Low,Very Low,100.0,0,1,0,1,Neutral,Very Low,100.0,1,0,1,Non Saline,Very Low,100.0,1,0,1,Deficient,Very Low,100.0,1,0,1,Deficient,Very Low,100.0,0,1,1,Sufficient,Very Low,100.0,0,1,1,Sufficient,Very Low,100.0,0,1,1,Sufficient,Very Low,100.0,0,1,1,Sufficient,Very Low,100.0,12,100.0,High
2024-25,Ramanathapuram,583,Kadaladi,6278,Melachirupodhu,642001,9,0,0,9,Low,Moderate,100.0,0,9,0,9,Medium,Moderate,100.0,0,0,9,9,High,Moderate,100.0,9,0,0,9,Low,Moderate,100.0,1,7,0,8,Neutral,Moderate,87.5,8,0,8,Non Saline,Moderate,100.0,9,0,9,Deficient,Moderate,100.0,9,0,9,Deficient,Moderate,100.0,0,9,9,Sufficient,Moderate,100.0,0,9,9,Sufficient,Moderate,100.0,0,9,9,Sufficient,Moderate,100.0,0,9,9,Sufficient,Moderate,100.0,12,100.0,High
2024-25,Ramanathapuram,583,Kadaladi,6278,Melakidaram,642062,161,0,0,161,Low,High,100.0,18,72,71,161,Medium,High,44.72,0,23,140,163,High,High,85.89,161,0,0,161,Low,High,100.0,0,161,0,161,Neutral,High,100.0,160,1,161,Non Saline,High,99.38,164,0,164,Deficient,High,100.0,163,0,163,Deficient,High,100.0,0,164,164,Sufficient,High,100.0,0,163,163,Sufficient,High,100.0,0,162,162,Sufficient,High,100.0,0,164,164,Sufficient,High,100.0,12,100.0,High
2024-25,Ramanathapuram,583,Kadaladi,6278,Melaselvanur,642080,1,0,0,1,Low,Very Low,100.0,0,2,0,2,Medium,Very Low,100.0,0,1,1,2,Medium|High,Very Low,50.0,1,0,0,1,Low,Very Low,100.0,0,1,0,1,Neutral,Very Low,100.0,1,0,1,Non Saline,Very Low,100.0,2,0,2,Deficient,Very Low,100.0,2,0,2,Deficient,Very Low,100.0,0,2,2,Sufficient,Very Low,100.0,0,2,2,Sufficient,Very Low,100.0,0,2,2,Sufficient,Very Low,100.0,0,2,2,Sufficient,Very Low,100.0,12,100.0,High
2024-25,Ramanathapuram,583,Kadaladi,6278,Orivayal,642065,2,0,0,2,Low,Very Low,100.0,0,2,0,2,Medium,Very Low,100.0,0,0,2,2,High,Very Low,100.0,2,0,0,2,Low,Very Low,100.0,0,2,0,2,Neutral,Very Low,100.0,2,0,2,Non Saline,Very Low,100.0,2,0,2,Deficient,Very Low,100.0,2,0,2,Deficient,Very Low,100.0,0,2,2,Sufficient,Very Low,100.0,0,2,2,Sufficient,Very Low,100.0,0,2,2,Sufficient,Very Low,100.0,0,2,2,Sufficient,Very Low,100.0,12,100.0,High
2024-25,Ramanathapuram,583,Kadaladi,6278,Oruvanendal,642052,2,0,0,2,Low,Very Low,100.0,0,2,0,2,Medium,Very Low,100.0,0,0,2,2,High,Very Low,100.0,2,0,0,2,Low,Very Low,100.0,0,2,0,2,Neutral,Very Low,100.0,2,0,2,Non Saline,Very Low,100.0,2,0,2,Deficient,Very Low,100.0,2,0,2,Deficient,Very Low,100.0,0,2,2,Sufficient,Very Low,100.0,0,2,2,Sufficient,Very Low,100.0,0,2,2,Sufficient,Very Low,100.0,0,2,2,Sufficient,Very Low,100.0,12,100.0,High
2024-25,Ramanathapuram,583,Kadaladi,6278,Panivasal,642057,222,0,0,222,Low,High,100.0,0,173,49,222,Medium,High,77.93,0,9,213,222,High,High,95.95,221,0,0,221,Low,High,100.0,0,221,0,221,Neutral,High,100.0,218,3,221,Non Saline,High,98.64,222,0,222,Deficient,High,100.0,222,0,222,Deficient,High,100.0,0,222,222,Sufficient,High,100.0,0,222,222,Sufficient,High,100.0,0,222,222,Sufficient,High,100.0,0,222,222,Sufficient,High,100.0,12,100.0,High
2024-25,Ramanathapuram,583,Kadaladi,6278,Peikulam,642056,25,0,0,25,Low,Good,100.0,0,16,9,25,Medium,Good,64.0,0,0,25,25,High,Good,100.0,25,0,0,25,Low,Good,100.0,0,25,0,25,Neutral,Good,100.0,25,0,25,Non Saline,Good,100.0,25,0,25,Deficient,Good,100.0,25,0,25,Deficient,Good,100.0,0,25,25,Sufficient,Good,100.0,0,25,25,Sufficient,Good,100.0,0,25,25,Sufficient,Good,100.0,0,25,25,Sufficient,Good,100.0,12,100.0,High
2024-25,Ramanathapuram,583,Kadaladi,6278,Periakulam,642087,12,0,0,12,Low,Good,100.0,0,12,0,12,Medium,Good,100.0,0,0,12,12,High,Good,100.0,12,0,0,12,Low,Good,100.0,0,12,0,12,Neutral,Good,100.0,12,0,12,Non Saline,Good,100.0,12,0,12,Deficient,Good,100.0,12,0,12,Deficient,Good,100.0,0,12,12,Sufficient,Good,100.0,0,12,12,Sufficient,Good,100.0,0,12,12,Sufficient,Good,100.0,0,12,12,Sufficient,Good,100.0,12,100.0,High
2024-25,Ramanathapuram,583,Kadaladi,6278,S.Tharaikudi,642082,178,0,0,178,Low,High,100.0,0,171,7,178,Medium,High,96.07,0,4,174,178,High,High,97.75,178,0,0,178,Low,High,100.0,0,178,0,178,Neutral,High,100.0,178,0,178,Non Saline,High,100.0,177,1,178,Deficient,High,99.44,178,0,178,Deficient,High,100.0,0,178,178,Sufficient,High,100.0,0,178,178,Sufficient,High,100.0,0,178,178,Sufficient,High,100.0,3,175,178,Sufficient,High,98.31,12,100.0,High
2024-25,Ramanathapuram,583,Kadaladi,6278,Sendaneri,642000,7,0,0,7,Low,Moderate,100.0,0,7,0,7,Medium,Moderate,100.0,0,0,7,7,High,Moderate,100.0,7,0,0,7,Low,Moderate,100.0,0,6,0,6,Neutral,Moderate,100.0,7,0,7,Non Saline,Moderate,100.0,7,0,7,Deficient,Moderate,100.0,7,0,7,Deficient,Moderate,100.0,0,7,7,Sufficient,Moderate,100.0,0,7,7,Sufficient,Moderate,100.0,0,6,6,Sufficient,Moderate,100.0,0,7,7,Sufficient,Moderate,100.0,12,100.0,High
2024-25,Ramanathapuram,583,Kadaladi,6278,Sikkal,642058,1,0,0,1,Low,Very Low,100.0,0,1,0,1,Medium,Very Low,100.0,0,1,0,1,Medium,Very Low,100.0,1,0,0,1,Low,Very Low,100.0,0,1,0,1,Neutral,Very Low,100.0,1,0,1,Non Saline,Very Low,100.0,1,0,1,Deficient,Very Low,100.0,1,0,1,Deficient,Very Low,100.0,0,1,1,Sufficient,Very Low,100.0,0,1,1,Sufficient,Very Low,100.0,0,1,1,Sufficient,Very Low,100.0,0,1,1,Sufficient,Very Low,100.0,12,100.0,High
2024-25,Ramanathapuram,583,Kadaladi,6278,Siraikulam,642060,1,0,0,1,Low,Very Low,100.0,0,1,0,1,Medium,Very Low,100.0,0,1,0,1,Medium,Very Low,100.0,1,0,0,1,Low,Very Low,100.0,0,1,0,1,Neutral,Very Low,100.0,1,0,1,Non Saline,Very Low,100.0,1,0,1,Deficient,Very Low,100.0,1,0,1,Deficient,Very Low,100.0,0,1,1,Sufficient,Very Low,100.0,0,1,1,Sufficient,Very Low,100.0,0,1,1,Sufficient,Very Low,100.0,0,1,1,Sufficient,Very Low,100.0,12,100.0,High
2024-25,Ramanathapuram,583,Kadaladi,6278,Sonaipiriyankottai,641990,4,0,0,4,Low,Low,100.0,0,4,0,4,Medium,Low,100.0,0,0,4,4,High,Low,100.0,4,0,0,4,Low,Low,100.0,0,4,0,4,Neutral,Low,100.0,4,0,4,Non Saline,Low,100.0,4,0,4,Deficient,Low,100.0,4,0,4,Deficient,Low,100.0,0,4,4,Sufficient,Low,100.0,0,4,4,Sufficient,Low,100.0,0,4,4,Sufficient,Low,100.0,0,4,4,Sufficient,Low,100.0,12,100.0,High
2024-25,Ramanathapuram,583,Kadaladi,6278,T.Karisalkulam,642073,2,0,0,2,Low,Very Low,100.0,0,2,0,2,Medium,Very Low,100.0,0,0,2,2,High,Very Low,100.0,2,0,0,2,Low,Very Low,100.0,0,2,0,2,Neutral,Very Low,100.0,2,0,2,Non Saline,Very Low,100.0,2,0,2,Deficient,Very Low,100.0,2,0,2,Deficient,Very Low,100.0,0,2,2,Sufficient,Very Low,100.0,0,2,2,Sufficient,Very Low,100.0,0,2,2,Sufficient,Very Low,100.0,0,2,2,Sufficient,Very Low,100.0,12,100.0,High
2024-25,Ramanathapuram,583,Kadaladi,6278,Thanichiyam,642092,4,0,0,4,Low,Low,100.0,0,4,0,4,Medium,Low,100.0,0,0,4,4,High,Low,100.0,3,0,0,3,Low,Low,100.0,0,3,0,3,Neutral,Low,100.0,3,0,3,Non Saline,Low,100.0,4,0,4,Deficient,Low,100.0,4,0,4,Deficient,Low,100.0,0,5,5,Sufficient,Low,100.0,0,4,4,Sufficient,Low,100.0,0,5,5,Sufficient,Low,100.0,0,5,5,Sufficient,Low,100.0,12,100.0,High
2024-25,Ramanathapuram,583,Kadaladi,6278,Tirumalugandankottai,642072,2,0,0,2,Low,Very Low,100.0,0,2,0,2,Medium,Very Low,100.0,0,0,2,2,High,Very Low,100.0,2,0,0,2,Low,Very Low,100.0,0,2,0,2,Neutral,Very Low,100.0,2,0,2,Non Saline,Very Low,100.0,2,0,2,Deficient,Very Low,100.0,2,0,2,Deficient,Very Low,100.0,0,2,2,Sufficient,Very Low,100.0,0,2,2,Sufficient,Very Low,100.0,0,2,2,Sufficient,Very Low,100.0,0,2,2,Sufficient,Very Low,100.0,12,100.0,High
2024-25,Ramanathapuram,583,Kadaladi,6278,Tirupativeppangulam,642071,138,0,0,138,Low,High,100.0,0,76,62,138,Medium,High,55.07,0,31,107,138,High,High,77.54,138,0,0,138,Low,High,100.0,0,138,0,138,Neutral,High,100.0,138,0,138,Non Saline,High,100.0,138,0,138,Deficient,High,100.0,138,0,138,Deficient,High,100.0,1,137,138,Sufficient,High,99.28,0,138,138,Sufficient,High,100.0,0,136,136,Sufficient,High,100.0,0,138,138,Sufficient,High,100.0,12,100.0,High
2024-25,Ramanathapuram,583,Kamudi,6279,A.Tharaikkudi,642006,3,0,0,3,Low,Low,100.0,0,3,0,3,Medium,Low,100.0,0,3,0,3,Medium,Low,100.0,3,0,0,3,Low,Low,100.0,0,3,0,3,Neutral,Low,100.0,3,0,3,Non Saline,Low,100.0,3,0,3,Deficient,Low,100.0,3,0,3,Deficient,Low,100.0,0,3,3,Sufficient,Low,100.0,0,3,3,Sufficient,Low,100.0,0,3,3,Sufficient,Low,100.0,0,3,3,Sufficient,Low,100.0,12,100.0,High
2024-25,Ramanathapuram,583,Kamudi,6279,Abiramam,933520,3,0,0,3,Low,Low,100.0,0,3,0,3,Medium,Low,100.0,0,0,3,3,High,Low,100.0,3,0,0,3,Low,Low,100.0,0,3,0,3,Neutral,Low,100.0,3,0,3,Non Saline,Low,100.0,3,0,3,Deficient,Low,100.0,3,0,3,Deficient,Low,100.0,0,3,3,Sufficient,Low,100.0,0,3,3,Sufficient,Low,100.0,0,3,3,Sufficient,Low,100.0,0,3,3,Sufficient,Low,100.0,12,100.0,High
2024-25,Ramanathapuram,583,Kamudi,6279,Achchangulam,642005,3,0,0,3,Low,Low,100.0,0,3,0,3,Medium,Low,100.0,0,0,3,3,High,Low,100.0,3,0,0,3,Low,Low,100.0,0,3,0,3,Neutral,Low,100.0,3,0,3,Non Saline,Low,100.0,3,0,3,Deficient,Low,100.0,3,0,3,Deficient,Low,100.0,0,3,3,Sufficient,Low,100.0,0,3,3,Sufficient,Low,100.0,0,3,3,Sufficient,Low,100.0,0,3,3,Sufficient,Low,100.0,12,100.0,High
2024-25,Ramanathapuram,583,Kamudi,6279,Anaiyur,642026,3,0,0,3,Low,Low,100.0,0,2,1,3,Medium,Low,66.67,0,0,3,3,High,Low,100.0,3,0,0,3,Low,Low,100.0,0,3,0,3,Neutral,Low,100.0,3,0,3,Non Saline,Low,100.0,3,0,3,Deficient,Low,100.0,3,0,3,Deficient,Low,100.0,0,3,3,Sufficient,Low,100.0,0,3,3,Sufficient,Low,100.0,0,3,3,Sufficient,Low,100.0,0,3,3,Sufficient,Low,100.0,12,100.0,High
2024-25,Ramanathapuram,583,Kamudi,6279,Ariamangalam,642039,104,0,0,104,Low,High,100.0,0,98,6,104,Medium,High,94.23,0,0,104,104,High,High,100.0,104,0,0,104,Low,High,100.0,3,101,0,104,Neutral,High,97.12,104,0,104,Non Saline,High,100.0,104,0,104,Deficient,High,100.0,104,0,104,Deficient,High,100.0,0,104,104,Sufficient,High,100.0,0,104,104,Sufficient,High,100.0,0,102,102,Sufficient,High,100.0,0,104,104,Sufficient,High,100.0,12,100.0,High
2024-25,Ramanathapuram,583,Kamudi,6279,Idivilagi,642044,146,0,0,146,Low,High,100.0,1,143,2,146,Medium,High,97.95,0,11,135,146,High,High,92.47,146,0,0,146,Low,High,100.0,0,146,0,146,Neutral,High,100.0,146,0,146,Non Saline,High,100.0,146,0,146,Deficient,High,100.0,146,0,146,Deficient,High,100.0,0,146,146,Sufficient,High,100.0,0,146,146,Sufficient,High,100.0,0,146,146,Sufficient,High,100.0,0,146,146,Sufficient,High,100.0,12,100.0,High
